Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Number of Articles,Hub Tags,Full Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price Currency (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Number of Events,CB Rank (Organization),BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),School Method
ChileBotanics,https://www.crunchbase.com/organization/chilebotanics,"Cosmetics, Food and Beverage, Manufacturing","Colbun, Maule, Chile","ChileBotanics  manufactures plant extracts for applications in food beverages, cosmetics, nutraceutical, and farming industries.","504,956",Latin America,,Active,2011-01-01,year,2014-01-08,day,,,For Profit,https://chilebotanics.cl,,,,,+56 7 363 3002,,,"ChileBotanics is manufactures plant extracts for applications in food beverages, cosmetics, nutraceutical, and farming industries. The company offers hypericum, boldo, quillay, and grape extracts. ",,,,,,,,,,,,,,"Consumer Goods, Food and Beverage, Manufacturing",,,,,M&A,,,,,,,,,,,,,,,,,,,,Was Acquired,ChileBotanics acquired by Naturex,https://www.crunchbase.com/acquisition/naturex-acquires-chilebotanics--ab9491fe,Naturex,https://www.crunchbase.com/organization/naturex,2014-01-08,day,,,,Acquisition,,Private,,,,,,,,,,,,,,,"537,508",34,,,,,,,,,,,
ACE Team,https://www.crunchbase.com/organization/ace-team,"Gaming, PC Games, Software","Santiago, Region Metropolitana, Chile",ACE Team is a game development studio.,"505,905",Latin America,,Active,2008-01-01,year,,,,,For Profit,https://www.aceteam.cl,https://twitter.com/theaceteam,https://www.facebook.com/theACETeam/,https://www.linkedin.com/company/ace-team/,contact@aceteam.cl,,2,,"ACE Team is a game development studio founded by brothers Andres, Carlos and Edmundo Bordeu. The studio, located in Santiago of Chile, has over a decade of experience in the games industry and game developers from Latin America. The independent studio is internationally acclaimed for it's unique titles which have achieved several notable industry awards around the world. ACE Team aims to continue innovating and developing ambitious IPs in the core industry. The studio is a certified developer by Microsoft and Sony, with many titles on last-gen consoles. In addition to game development, ACE Team continues to develop an ever-growing community with very strong ties to the PC scene and Steam.",,,,,,,,,,,,,,"Gaming, Software",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"538,491",40,,,,0,7,,Scientific and electric apparatus and instruments,,,,
RockHeine,https://www.crunchbase.com/organization/rockheine,"E-Commerce, Internet of Things, Smart Home","Santiago, Region Metropolitana, Chile","A RockHeine é uma empresa de tecnologia, voltada a área de automação residencial, predial, comercial e IoT.","508,319",Latin America,$1M to $10M,Active,2014-04-23,day,,,,,For Profit,http://rockheine.com/,https://twitter.com/RockHeine,https://www.facebook.com/rockheine,https://www.linkedin.com/company/rockheine,contact@rockheine.com,,1,,"A RockHeine é uma empresa de tecnologia, voltada a área de automação residencial, predial, comercial e IoT. Projetamos, desenvolvemos e fabricamos soluções valorizando o bem-estar e qualidade de vida de nossos clientes e também, em prol do avanço do segmento.  Através de nossos produtos, proporcionamos uma experiência única e confiável. Buscamos servir e gerar valor aos nossos clientes, tornar suas vidas melhores através de nossa tecnologia com preços acessíveis, inovação, transparência e soluções personalizadas.",,,,,,,,,,,,,,"Commerce and Shopping, Consumer Electronics, Internet Services, Real Estate",2,"Eduardo Mucci, Raphael Bazan",1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"541,036",8,,,8,,,,,,,,
Bci Seguros,https://www.crunchbase.com/organization/bci-seguros,"Insurance, Life Insurance","Santiago, Region Metropolitana, Chile",Bci Seguros is an insurance company.,"509,136",Latin America,,Active,2012-11-01,day,,,,,For Profit,https://www.bciseguros.cl/,https://twitter.com/BciSeguros,https://www.facebook.com/BciSeguros/,https://www.linkedin.com/company/bci-seguros/,,226-7992-00,,,,,,,,,,,,,,,,,Financial Services,,,501-1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"541,890",62,,,,,,,,,,,
Idetec Unmanned Systems,https://www.crunchbase.com/organization/idetec-unmanned-systems,Drones,"Santiago, Region Metropolitana, Chile","IDETEC Unmanned Systems provide high-end small unmanned aerial systems for Precision Agriculture, Mapping and Law Enforcement applications.","509,190",Latin America,,Active,2005-01-01,year,,,,,For Profit,http://www.idetec-uas.com/,,https://www.facebook.com/pg/idetecuas/,,,+113058512644,,,"Idetec Unmanned Systems is located in Chile (Santiago) and United States (Homestead, FL). IDETEC Unmanned Systems is a company with a strong expertise in unmanned aviation. Design, Development, Production, Training and Support is their core business and they encourage their engineers, technicians and business partners to always improve and introduce innovative features in their products. Their UAS family responds to the needs of their customers.   They have a continuos development program with a clear and ambicious roadmap. This program has been the key of their success, delivering high-end technology to their customers. Their products has been used in tough environments, both for the UAS and the Operator. They are proud of their quality and milestones across the years.   Each time you operate an IDETEC UAS, You are leveraging a decade of innovation, expertise and passion for unmanned aviation.",,,,,,,,,,,,,,"Consumer Electronics, Consumer Goods, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"541,948",18,,,,,,,,,,,
Chileagenda,https://www.crunchbase.com/organization/chileagenda,"Advertising, Internet","Iquique, Tarapaca, Chile",Publicidad y Marketing en Internet,"509,758",Latin America,$1M to $10M,Active,2006-01-01,year,,,,,For Profit,http://www.chileagenda.cl,http://twitter.com/chileagenda,https://www.facebook.com/ladesiertoteatro,,contacto@chileagenda.cl,(057) 238-0110,,,"Servicios de Publicidad y Marketing en Internet, Eventos Turismo Hoteles. Publicidad a Empresas, Negocios Locales y Particulares.",,,,,,,,,,,,,,"Advertising, Internet Services, Sales and Marketing",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"542,550",8,,,29,,,,,,,,
Canal 13,https://www.crunchbase.com/organization/canal-2,Broadcasting,"Santiago, Region Metropolitana, Chile",Canal 13 is a company that provides tv content creation services.,"511,794",Latin America,$1M to $10M,Active,1959-01-01,year,,,,,For Profit,http://www.13.cl,https://www.twitter.com/canal13,https://www.facebook.com/elcanal13,,,,47,,,,,,,,,,,,,,,,"Media and Entertainment, Video",,,501-1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"544,675",53,15,"8,486",31,,,,,,,,
SOSmart,https://www.crunchbase.com/organization/sosmart-automatic-car-crash-notification,"Apps, Mobile, Mobile Apps, Mobile Payments, Software, Transportation","Santiago, Region Metropolitana, Chile",App that using the internal sensors of a smartphone automatically detects and notify a car crash to contacts and emergency services.,"511,869",Latin America,Less than $1M,Active,2015-03-10,day,,,,,For Profit,http://www.sosmartapp.com/,https://www.twitter.com/sosmartapp,https://www.facebook.com/1553837454838133,,anibalmadrid@sosmartapp.com,,,,,,,,,,,,,,,,,,"Apps, Financial Services, Mobile, Payments, Software, Transportation",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"544,754",17,2,"4,318",11,,,,,,,,
Transbordadora Austral Broom,https://www.crunchbase.com/organization/transbordadora-austral-broom,"Freight Service, Shipping, Transportation","Punta Arenas, Magallanes y de la Antartica Chilena, Chile",Transbordadora Austral Broom is a Chilean water transportation company.,"512,618",Latin America,,Active,1968-01-01,year,,,,,For Profit,http://www.tabsa.cl/,https://twitter.com/_tabsa,https://www.facebook.com/TABSA/,https://www.linkedin.com/company/transbordadora-australbroom/,,+(56) (61) 2728100,,,,,,,,,,,,,,,,,Transportation,1,Marcelo Vargas,251-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"545,536",19,,,,,,,,,,,
Alef Biotechnology,https://www.crunchbase.com/organization/alef-biotechnology,"Biotechnology, Cannabis, Life Science","Santiago, Region Metropolitana, Chile",Alef Biotechnology focused on the development of Medical Grade Cannabis products for the treatment of various medical conditions.,"512,858",Latin America,,Active,2014-01-01,year,2018-10-09,day,,,For Profit,https://alefbiotechnology.com/,https://twitter.com/alefbiotech,,https://www.linkedin.com/company/alef-biotechnology,,,2,,"Alef Biotechnology is licensed by the Chilean government to commercially produce medical cannabis. The company is focused on medical cannabis research and development for the treatment of various medical conditions. Its purpose is to increase the quality of life of those in pain, bringing dignity by developing innovative drugs and novel drug delivery systems to the market.",,,,,,,,,,,,,,"Biotechnology, Community and Lifestyle, Food and Beverage, Health Care, Science and Engineering",,,,,M&A,,,,,,,,,,,,,,,,,,,,Was Acquired,Alef Biotechnology acquired by Tilray,https://www.crunchbase.com/acquisition/tilray-acquires-alef-biotechnology--e66f4371,Tilray,https://www.crunchbase.com/organization/tilray,2018-10-09,day,5000000,CAD,3864301,Acquisition,Cash & Stock,Private,,,,,,,,,,,,,,,"545,789",4,,,,,,,,,,,
SocioLabs,https://www.crunchbase.com/organization/sociolabs,"Advertising, Apps, Marketing, Software","Santiago, Region Metropolitana, Chile",SocioLabs is A software factory,"513,729",Latin America,$1M to $10M,Active,2012-01-01,year,,,,,For Profit,http://sociolabs.cl/,,https://www.facebook.com/SocioLabs,https://www.linkedin.com/company/sociolabs-spa-,contacto@sociolabs.cl,,,,"SocioLabs creates, designs, and develops mobile marketing solutions for companies in need of attacking this new emerging platform. Either utility apps or casual games, SocioLabs helps find and develop a marketing strategy that its users’ companies need. SocioLabs is based in Santiago, Region Metropolitana.",,,,,,,,,,,,,,"Advertising, Apps, Sales and Marketing, Software",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"546,692",13,,,9,,,,,,,,
LarrainVial,https://www.crunchbase.com/organization/larrainvial,Financial Services,"Santiago, Region Metropolitana, Chile",LarrainVial is one of the biggest financial intermediation and advisory firms in Latin America.,"513,953",Latin America,$100M to $500M,Active,1934-01-01,year,,,,,For Profit,http://www.larrainvial.com,https://twitter.com/larrainvial,,https://www.linkedin.com/company/larrainvial,,+56223398500,1,,"LarrainVial, founded in 1934, is one of the main financial institutions in Latin America. Our company is recognized for the quality of its advisory services, history and the role it has played in the development of capital markets in the region. Our team of over 800 experts offers service excellence to over 50,000 clients in Chile, Colombia, Peru and the United States, with more than USD 17.1 billion assets under management (as of December 2015).",,,,,,,,,,,,,,Financial Services,,,501-1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"546,933",59,3,549,,,,,,,,,
Eliptica S.A,https://www.crunchbase.com/organization/eliptica-s-a,"Information Technology, Software","Santiago, Region Metropolitana, Chile","production, development , integration and supply of software and programs, Blockchain","518,839",Latin America,,Active,2018-09-23,day,,,,,For Profit,http://eliptica.io,https://twitter.com/elipticaio,,https://linkedin.com/company/elipticaio,jmartinez@eliptica.io,+56 2 3277 5333,,,"Elíptica is a company specialized in the production, development , integration and supply of software and programs, data processing, design and automation of processes, systems and business management models. Asesory, training and computer innovation.  Sales, marketing, representation and distribution of hardware, computer equipment, consumables, computer and telecommunications supplies and accessories, software sals and computer programs",,,,,,,,,,,,,,"Information Technology, Software",1,Pablo Romero,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"552,080",1,,,,,,,,,,,
Oriencoop,https://www.crunchbase.com/organization/oriencoop,"Finance, Financial Services, Insurance","Talca, Maule, Chile",Oriencoop offers financial products and services.,"519,544",Latin America,,Active,1955-01-01,year,,,,,For Profit,https://www.oriencoop.cl/,https://twitter.com/oriencoop,https://www.facebook.com/oriencoop/,https://www.linkedin.com/company/oriencoop,,600 200 0015,,,,,,,,,,,,,,,,,Financial Services,,,101-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"552,817",33,,,10,,,,,,,,
Riffa,https://www.crunchbase.com/organization/riffa,"Charity, Software","Viña Del Mar, Valparaiso, Chile",Riffa is a platform that offers contests with awesome prizes to encourage people to make donations to different social causes,"520,432",Latin America,,Active,2020-09-18,day,,,,,For Profit,http://Riffa.cl,,,,,,,,,,,,,,,,,,,,,,"Other, Software",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"553,746",17,,,,,,,,,,,
Socovesa,https://www.crunchbase.com/organization/socovesa,"Construction, Property Management, Real Estate","Santiago, Region Metropolitana, Chile",Socovesa is operating as a real estate and construction company in Chile.,"520,756",Latin America,,Active,1965-01-01,year,,,,,For Profit,https://www.socovesa.cl,https://twitter.com/socovesa,https://www.facebook.com/socovesa/,https://www.linkedin.com/company/socovesa-santiago/,socovesa@socovesa.cl,Call +56 2 2520 4101,,,,,,,,,,,,,,,,,Real Estate,,,1001-5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"554,091",19,,,,,,,,,,,
Cellus Medicina Regenerativa S.A,https://www.crunchbase.com/organization/cellus-medicina-regenerativa-s-a,Biotechnology,"Las Condes, Region Metropolitana, Chile",Biotechnology dedicated to developing and marketing products and services in the area of ​​regenerative medicine.,"521,270",Latin America,$1M to $10M,Active,2013-11-01,day,,,,,For Profit,http://cellus.cl,,https://www.facebook.com/CellusMedicinaRegenerativa,,info@cellus.cl,+562232026215,,,,,,,,,,,,,,,,,"Biotechnology, Science and Engineering",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"554,630",35,,,7,,,,,,,,
Dodo - Biotech Crowdfunding,https://www.crunchbase.com/organization/dodo---biotech-crowdfunding,Biotechnology,"Santiago, Region Metropolitana, Chile","Dodo - Biotech Crowdfunding connects people, businesses, and institutions to raise funds and launch life science projects.","522,136",Latin America,$1M to $10M,Active,2013-01-01,year,,,,,For Profit,http://dodofunding.com,https://twitter.com/dodofunding,https://www.facebook.com/dodofunding,https://www.linkedin.com/company/dodocrowdfunding,info@dodofunding.com,,,,"Dodo - Biotech Crowdfunding connects people, businesses, and institutions to raise funds and launch life science projects. It helps researchers create and refine customized campaigns; provides services in PR, product marketing, and design; and reviews videos, texts, and campaign strategies for free. Dodo - Biotech Crowdfunding was launched in 2013 and its operations are based in Chile.",,,,,,,,,,,,,,"Biotechnology, Science and Engineering",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"555,533",14,,,14,,,,,,,,
SCM LATAM,https://www.crunchbase.com/organization/scm-latam,"Human Resources, Information Technology","Las Condes, Region Metropolitana, Chile",SCM LATAM offers solutions for the management of human capital.,"523,154",Latin America,,Active,1996-01-01,day,,,,,For Profit,http://scmconsultores.cl/,,https://www.facebook.com/scmconsultores/,https://www.linkedin.com/company/scm-consultores-s.a./,hola@scmlatam.com,562-2246-9178,,,,,,,,,,,,,,,,,"Administrative Services, Information Technology",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"556,611",5,,,,,,,,,,,
Cómo Lo Hago,https://www.crunchbase.com/organization/how-i-do,"E-Commerce, Education","Santiago, Region Metropolitana, Chile","Como Lo Hago is an online platform that enables users to find tutorials on diverse topics, including crafts, technology, tricks, and more.","523,475",Latin America,Less than $1M,Active,2008-01-01,year,,,,,For Profit,http://www.comolohago.cl/,https://twitter.com/comolohago,https://www.facebook.com/comolohago,,contacto@comolohago.cl,,,,"Como Lo Hago is an online platform that enables users to find tutorials on diverse topics, including crafts, technology, tricks, and more. It was launched in 2008 and is based in Santiago, Metropolitana.",,,,,,,,,,,,,,"Commerce and Shopping, Education",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"556,945",18,,,21,,,,,,,,
Sistek,https://www.crunchbase.com/organization/sistek,Telecommunications,"Providencia, Region Metropolitana, Chile","Sistek is a integration of solutions and services in communications, especially in the field of telephony.","524,432",Latin America,,Active,1980-01-01,year,,,,,For Profit,https://www.sistek.cl,https://twitter.com/sistek_ltda,https://www.facebook.com/sistekchile,https://www.linkedin.com/company/compa-ia-de-telecomunicaciones-sistek-ltda/,sistek@sistek.cl,+56 2 2751 9300,,,"Sistek is a leading company in the integration of solutions and services in communications, especially in the field of telephony. More than 30 years of experience in the market and hundreds of satisfied customers, together with the partnerships they have established with outstanding brands worldwide and a large ecosystem of partners, guarantee their  trajectory and ability to meet the demanding needs and challenges of their customers. , be it companies, distribution channels and telcos. The commitment with their clients drives us every day to work actively to offer a high quality professional service focused always on providing solutions to their needs, being already recognized as specialists in unified technological innovations.",,,,,,,,,,,,,,Hardware,,,101-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"557,948",57,,,,,,,,,,,
